topology,alpha,seed,spectral_gap,round,avg_acc,worst_acc
line,0.1,2,0.0326289891365642,19,0.64555,0.5189
line,0.1,2,0.0326289891365642,20,0.6474,0.4859
line,0.1,2,0.0326289891365642,21,0.6393,0.4993
line,0.1,2,0.0326289891365642,22,0.6464700000000001,0.5168
line,0.1,2,0.0326289891365642,23,0.64811,0.5076
line,0.1,2,0.0326289891365642,24,0.65861,0.5186
line,0.1,2,0.0326289891365642,25,0.65454,0.4973
line,0.1,2,0.0326289891365642,26,0.65499,0.4998
line,0.1,2,0.0326289891365642,27,0.65157,0.4982
line,0.1,2,0.0326289891365642,28,0.65906,0.5032
line,0.1,2,0.0326289891365642,29,0.66031,0.5144
line,0.1,2,0.0326289891365642,30,0.66211,0.5082
line,0.1,2,0.0326289891365642,31,0.66731,0.5209
line,0.1,2,0.0326289891365642,32,0.65966,0.5148
line,0.1,2,0.0326289891365642,33,0.66973,0.5255
line,0.1,2,0.0326289891365642,34,0.67072,0.5297
line,0.1,2,0.0326289891365642,35,0.66953,0.5152
line,0.1,2,0.0326289891365642,36,0.65513,0.5119
line,0.1,2,0.0326289891365642,37,0.67214,0.4995
line,0.1,2,0.0326289891365642,38,0.66945,0.5206
line,0.1,2,0.0326289891365642,39,0.67107,0.5165
line,0.1,2,0.0326289891365642,40,0.66767,0.5123
line,0.1,2,0.0326289891365642,41,0.6792100000000001,0.5192
line,0.1,2,0.0326289891365642,42,0.68189,0.5121
line,0.1,2,0.0326289891365642,43,0.68034,0.5239
line,0.1,2,0.0326289891365642,44,0.67374,0.5104
line,0.1,2,0.0326289891365642,45,0.68628,0.5184
line,0.1,2,0.0326289891365642,46,0.68384,0.5234
line,0.1,2,0.0326289891365642,47,0.67861,0.5159
line,0.1,2,0.0326289891365642,48,0.68342,0.5237
line,0.1,2,0.0326289891365642,49,0.68275,0.5137
line,0.1,2,0.0326289891365642,50,0.68944,0.5273
ring,100.0,0,0.12732200375003488,1,0.78781,0.7586
ring,100.0,0,0.12732200375003488,2,0.84207,0.8375
ring,100.0,0,0.12732200375003488,3,0.8608499999999999,0.8574
ring,100.0,0,0.12732200375003488,4,0.87116,0.8655
ring,100.0,0,0.12732200375003488,5,0.8765599999999999,0.869
ring,100.0,0,0.12732200375003488,6,0.88355,0.8798
